window start,window end,vault_id,min,25perc,50perc,75perc,max,count
2023-04-09 00:00:00,2023-04-10 00:00:00,1115,808.00,15016.59,17070.85,21243.62,38250.00,730
2023-04-09 00:00:00,2023-04-10 00:00:00,1114,1848.00,17659.30,18824.64,21779.91,38973.00,722
2023-04-09 00:00:00,2023-04-10 00:00:00,1113,0.00,38634.00,38640.84,38651.78,68583.00,714
2023-04-09 00:00:00,2023-04-10 00:00:00,1112,332.00,17299.80,18800.36,22726.35,51198.00,733
2023-04-09 00:00:00,2023-04-10 00:00:00,1111,761.00,39571.72,39590.52,39598.00,39608.00,736
2023-04-09 00:00:00,2023-04-10 00:00:00,1119,443.00,17563.88,18837.23,22554.37,37074.00,741
2023-04-09 00:00:00,2023-04-10 00:00:00,1091,158.00,49334.00,49340.00,49345.00,77733.00,715
2023-04-09 00:00:00,2023-04-10 00:00:00,1090,32.00,49609.36,49641.00,49650.80,76767.00,757
2023-04-09 00:00:00,2023-04-10 00:00:00,1099,0.00,15568.57,18209.76,22925.68,69291.00,721
2023-04-09 00:00:00,2023-04-10 00:00:00,1110,455.00,17328.24,18669.42,22440.81,69950.00,768
2023-04-09 00:00:00,2023-04-10 00:00:00,1098,2132.00,17914.64,21041.15,22930.29,70513.00,719
2023-04-09 00:00:00,2023-04-10 00:00:00,1097,396.00,18386.54,21210.27,23034.53,77994.00,721
2023-04-09 00:00:00,2023-04-10 00:00:00,1096,518.00,47242.00,47247.94,47253.00,69963.00,762
2023-04-09 00:00:00,2023-04-10 00:00:00,1095,598.00,17028.26,18627.47,22544.27,45632.00,755
2023-04-09 00:00:00,2023-04-10 00:00:00,1094,724.00,16769.50,18155.54,21713.99,44814.00,748
2023-04-09 00:00:00,2023-04-10 00:00:00,1093,15.00,48686.93,48692.18,48698.00,48708.00,702
2023-04-09 00:00:00,2023-04-10 00:00:00,1092,189.00,49049.98,49055.00,49060.00,60207.00,711
2023-04-09 00:00:00,2023-04-10 00:00:00,1107,749.00,16715.34,18042.52,22456.01,43091.00,732
2023-04-09 00:00:00,2023-04-10 00:00:00,1106,0.00,16998.22,18555.00,21354.56,76701.00,725
2023-04-09 00:00:00,2023-04-10 00:00:00,1105,284.00,17586.25,19378.25,22384.48,68739.00,761
2023-04-09 00:00:00,2023-04-10 00:00:00,1104,285.00,15039.63,17682.40,21841.01,45233.00,716
2023-04-09 00:00:00,2023-04-10 00:00:00,1103,376.00,15008.46,18235.38,21381.38,45711.00,738
2023-04-09 00:00:00,2023-04-10 00:00:00,1102,301.00,18014.56,21721.31,23549.19,71289.00,733
2023-04-09 00:00:00,2023-04-10 00:00:00,1101,561.00,15819.31,19336.65,23000.52,45938.00,738
2023-04-09 00:00:00,2023-04-10 00:00:00,1100,79.00,18851.44,20598.52,23918.26,69306.00,721
2023-04-09 00:00:00,2023-04-10 00:00:00,1109,285.00,17585.49,20342.13,22783.75,84706.00,710
2023-04-09 00:00:00,2023-04-10 00:00:00,1108,855.00,17000.48,20004.65,23082.29,41763.00,718
2023-04-10 00:00:00,2023-04-11 00:00:00,1120,297.00,36204.23,36211.00,36216.00,36228.00,732
2023-04-10 00:00:00,2023-04-11 00:00:00,1118,0.00,37717.00,37721.47,37726.00,37735.00,693
2023-04-10 00:00:00,2023-04-11 00:00:00,1117,1806.00,18196.63,21190.44,22692.11,37852.00,738
2023-04-10 00:00:00,2023-04-11 00:00:00,1116,602.00,15635.22,17608.08,20959.95,85394.00,745
2023-04-10 00:00:00,2023-04-11 00:00:00,1115,824.00,15156.16,17133.55,21171.11,38250.00,725
2023-04-10 00:00:00,2023-04-11 00:00:00,1114,912.00,17556.60,18705.66,21574.22,38995.00,708
2023-04-10 00:00:00,2023-04-11 00:00:00,1113,31.00,38657.00,38664.80,38679.52,68615.00,729
2023-04-10 00:00:00,2023-04-11 00:00:00,1112,363.00,17228.60,18830.24,22815.15,51214.00,746
2023-04-10 00:00:00,2023-04-11 00:00:00,1111,316.00,39597.13,39614.78,39621.15,39632.00,732
2023-04-10 00:00:00,2023-04-11 00:00:00,1119,1436.00,17671.38,19364.99,22910.68,37090.00,737
2023-04-10 00:00:00,2023-04-11 00:00:00,1091,101.00,49356.29,49362.00,49367.74,77765.00,720
2023-04-10 00:00:00,2023-04-11 00:00:00,1090,31.00,49639.11,49660.60,49673.36,76782.00,716
2023-04-10 00:00:00,2023-04-11 00:00:00,1099,31.00,15596.54,18409.75,22953.94,76241.00,735
2023-04-10 00:00:00,2023-04-11 00:00:00,1110,0.00,17350.33,18785.32,22790.22,68310.00,707
2023-04-10 00:00:00,2023-04-11 00:00:00,1098,4242.00,18072.19,21257.12,23161.87,70529.00,736
2023-04-10 00:00:00,2023-04-11 00:00:00,1097,285.00,18412.81,21250.65,23233.98,78025.00,736
2023-04-10 00:00:00,2023-04-11 00:00:00,1096,550.00,47266.00,47271.00,47276.21,69995.00,718
2023-04-10 00:00:00,2023-04-11 00:00:00,1095,79.00,16808.11,18659.52,22615.13,45390.00,767
2023-04-10 00:00:00,2023-04-11 00:00:00,1094,740.00,16864.72,18189.21,21732.01,44835.00,728
2023-04-10 00:00:00,2023-04-11 00:00:00,1093,0.00,48711.00,48716.40,48721.05,67911.00,756
2023-04-10 00:00:00,2023-04-11 00:00:00,1092,220.00,49073.00,49078.36,49083.94,56289.00,721
2023-04-10 00:00:00,2023-04-11 00:00:00,1107,780.00,16365.57,18041.26,22395.64,43110.00,738
2023-04-10 00:00:00,2023-04-11 00:00:00,1106,127.00,16719.32,18562.08,21373.80,76988.00,740
2023-04-10 00:00:00,2023-04-11 00:00:00,1105,380.00,17614.29,19729.21,22339.10,43459.00,748
2023-04-10 00:00:00,2023-04-11 00:00:00,1104,3519.00,15328.16,17664.60,21803.57,45264.00,714
2023-04-10 00:00:00,2023-04-11 00:00:00,1103,1489.00,15042.43,18260.10,21393.68,45741.00,756
2023-04-10 00:00:00,2023-04-11 00:00:00,1102,333.00,17982.69,21514.55,23767.29,71305.00,755
2023-04-10 00:00:00,2023-04-11 00:00:00,1101,2094.00,15929.16,19512.21,23136.86,45969.00,739
2023-04-10 00:00:00,2023-04-11 00:00:00,1100,2550.00,18883.98,20656.83,23939.01,72014.00,714
2023-04-10 00:00:00,2023-04-11 00:00:00,1109,317.00,17814.85,20400.37,22544.86,84596.00,742
2023-04-10 00:00:00,2023-04-11 00:00:00,1108,887.00,17082.99,20553.85,23103.62,41787.00,721
2023-04-11 00:00:00,2023-04-12 00:00:00,1120,32.00,36230.19,36236.00,36241.00,36250.00,732
2023-04-11 00:00:00,2023-04-12 00:00:00,1118,31.00,37742.00,37746.00,37750.16,37762.00,734
2023-04-11 00:00:00,2023-04-12 00:00:00,1117,127.00,18203.00,20905.94,22684.01,37883.00,729
2023-04-11 00:00:00,2023-04-12 00:00:00,1116,960.00,15837.12,17545.38,19743.73,69523.00,759
2023-04-11 00:00:00,2023-04-12 00:00:00,1115,1555.00,15229.28,17258.41,21506.61,38297.00,756
2023-04-11 00:00:00,2023-04-12 00:00:00,1114,928.00,17628.92,18927.02,21533.16,81752.00,750
2023-04-11 00:00:00,2023-04-12 00:00:00,1113,47.00,38682.10,38689.00,38702.69,68227.00,730
2023-04-11 00:00:00,2023-04-12 00:00:00,1112,648.00,17218.34,18835.63,22307.68,39353.00,756
2023-04-11 00:00:00,2023-04-12 00:00:00,1111,808.00,39619.29,39638.57,39646.00,39656.00,720
2023-04-11 00:00:00,2023-04-12 00:00:00,1119,490.00,17615.20,19114.09,22736.60,37121.00,748
2023-04-11 00:00:00,2023-04-12 00:00:00,1091,31.00,49381.00,49387.00,49392.00,77781.00,762
2023-04-11 00:00:00,2023-04-12 00:00:00,1090,0.00,49665.38,49687.28,49698.00,76814.00,687
2023-04-11 00:00:00,2023-04-12 00:00:00,1099,681.00,15553.37,18243.82,22966.34,76257.00,742
2023-04-11 00:00:00,2023-04-12 00:00:00,1110,31.00,17508.14,18749.11,22699.64,69997.00,751
2023-04-11 00:00:00,2023-04-12 00:00:00,1098,2195.00,17954.42,21286.59,23261.00,70561.00,717
2023-04-11 00:00:00,2023-04-12 00:00:00,1097,317.00,18426.79,21400.21,23213.95,78041.00,743
2023-04-11 00:00:00,2023-04-12 00:00:00,1096,565.00,47290.00,47295.00,47299.84,70010.00,740
2023-04-11 00:00:00,2023-04-12 00:00:00,1095,95.00,16723.49,18422.67,22539.34,45680.00,706
2023-04-11 00:00:00,2023-04-12 00:00:00,1094,8440.00,16930.10,18084.32,21601.43,44862.00,695
2023-04-11 00:00:00,2023-04-12 00:00:00,1093,63.00,48736.00,48741.37,48746.00,67942.00,739
2023-04-11 00:00:00,2023-04-12 00:00:00,1092,238.00,49097.00,49102.00,49107.40,60239.00,751
2023-04-11 00:00:00,2023-04-12 00:00:00,1107,380.00,16387.17,18087.19,22500.64,43133.00,755
2023-04-11 00:00:00,2023-04-12 00:00:00,1106,47.00,16602.69,18488.52,21397.21,77004.00,735
2023-04-11 00:00:00,2023-04-12 00:00:00,1105,330.00,17607.32,19238.44,22254.47,43480.00,726
2023-04-11 00:00:00,2023-04-12 00:00:00,1104,0.00,15542.55,17713.20,21887.24,45279.00,742
2023-04-11 00:00:00,2023-04-12 00:00:00,1103,423.00,15088.93,18284.50,21427.22,70749.00,725
2023-04-11 00:00:00,2023-04-12 00:00:00,1102,3025.00,18111.92,21928.65,23783.63,45970.00,729
2023-04-11 00:00:00,2023-04-12 00:00:00,1101,608.00,15947.38,19377.98,22513.67,45991.00,689
2023-04-11 00:00:00,2023-04-12 00:00:00,1100,966.00,18653.50,20639.85,23640.18,69353.00,752
2023-04-11 00:00:00,2023-04-12 00:00:00,1109,333.00,17654.25,19807.97,22355.36,84754.00,752
2023-04-11 00:00:00,2023-04-12 00:00:00,1108,934.00,17135.10,20079.78,23075.87,41811.00,731
2023-04-12 00:00:00,2023-04-13 00:00:00,1120,360.00,36258.00,36263.00,36268.00,42801.00,749
2023-04-12 00:00:00,2023-04-13 00:00:00,1118,220.00,37765.00,37769.00,37773.31,37783.00,704
2023-04-12 00:00:00,2023-04-13 00:00:00,1117,1854.00,18348.09,21016.05,22686.87,37899.00,724
2023-04-12 00:00:00,2023-04-13 00:00:00,1116,991.00,15920.01,18013.38,21053.00,73027.00,698
2023-04-12 00:00:00,2023-04-13 00:00:00,1115,871.00,15047.80,17071.64,21269.32,38329.00,744
2023-04-12 00:00:00,2023-04-13 00:00:00,1114,1911.00,17803.13,18976.26,21676.46,39042.00,702
2023-04-12 00:00:00,2023-04-13 00:00:00,1113,63.00,38706.60,38714.00,38726.42,68647.00,729
2023-04-12 00:00:00,2023-04-13 00:00:00,1112,411.00,17161.68,18905.88,22860.60,51261.00,783
2023-04-12 00:00:00,2023-04-13 00:00:00,1111,364.00,39646.06,39662.23,39669.25,39680.00,689
2023-04-12 00:00:00,2023-04-13 00:00:00,1119,0.00,17809.33,19322.63,22953.98,37137.00,729
2023-04-12 00:00:00,2023-04-13 00:00:00,1091,270.00,49407.29,49413.93,49418.07,77812.00,751
2023-04-12 00:00:00,2023-04-13 00:00:00,1090,78.00,49685.80,49714.34,49723.00,76845.00,685
2023-04-12 00:00:00,2023-04-13 00:00:00,1099,713.00,15631.09,18301.87,23002.00,60631.00,696
2023-04-12 00:00:00,2023-04-13 00:00:00,1110,47.00,17397.20,18691.59,22639.27,68358.00,750
2023-04-12 00:00:00,2023-04-13 00:00:00,1098,4290.00,18018.62,21393.33,23282.38,70576.00,759
2023-04-12 00:00:00,2023-04-13 00:00:00,1097,348.00,18476.32,21330.39,23209.08,76951.00,736
2023-04-12 00:00:00,2023-04-13 00:00:00,1096,315.00,47313.67,47318.43,47324.00,70041.00,724
2023-04-12 00:00:00,2023-04-13 00:00:00,1095,127.00,16824.32,18879.77,23021.00,45685.00,714
2023-04-12 00:00:00,2023-04-13 00:00:00,1094,802.00,16860.37,18214.92,21778.41,44883.00,734
2023-04-12 00:00:00,2023-04-13 00:00:00,1093,16.00,48761.00,48766.00,48770.48,67974.00,743
2023-04-12 00:00:00,2023-04-13 00:00:00,1092,267.00,49121.54,49128.21,49133.68,60285.00,707
2023-04-12 00:00:00,2023-04-13 00:00:00,1107,818.00,16753.07,18113.51,22526.79,43156.00,742
2023-04-12 00:00:00,2023-04-13 00:00:00,1106,79.00,16773.80,18610.73,21419.68,77035.00,748
2023-04-12 00:00:00,2023-04-13 00:00:00,1105,364.00,17665.62,19264.91,22520.29,68818.00,730
2023-04-12 00:00:00,2023-04-13 00:00:00,1104,32.00,15619.80,17760.18,21965.50,45312.00,737
2023-04-12 00:00:00,2023-04-13 00:00:00,1103,1949.00,14934.43,18176.99,21459.02,70764.00,785
2023-04-12 00:00:00,2023-04-13 00:00:00,1102,380.00,18033.14,21616.71,23821.26,45989.00,746
2023-04-12 00:00:00,2023-04-13 00:00:00,1101,640.00,16100.13,19665.90,23185.00,46007.00,758
2023-04-12 00:00:00,2023-04-13 00:00:00,1100,997.00,18930.96,20665.89,23999.20,68735.00,746
2023-04-12 00:00:00,2023-04-13 00:00:00,1109,364.00,17694.63,20316.78,22894.89,84644.00,704
2023-04-12 00:00:00,2023-04-13 00:00:00,1108,316.00,17273.48,20605.64,23140.63,41839.00,743
2023-04-14 00:00:00,2023-04-15 00:00:00,1120,16.00,36298.56,36309.98,36315.06,42848.00,714
2023-04-14 00:00:00,2023-04-15 00:00:00,1118,94.00,37812.31,37817.13,37821.95,37834.00,755
2023-04-14 00:00:00,2023-04-15 00:00:00,1117,144.00,18282.25,20737.26,22657.62,37950.00,725
2023-04-14 00:00:00,2023-04-15 00:00:00,1116,1023.00,15645.48,17614.45,20546.96,85504.00,730
2023-04-14 00:00:00,2023-04-15 00:00:00,1115,919.00,15299.55,17250.76,21622.34,38338.00,753
2023-04-14 00:00:00,2023-04-15 00:00:00,1114,16.00,17634.24,18786.03,21721.81,38521.00,741
2023-04-14 00:00:00,2023-04-15 00:00:00,1113,0.00,38753.66,38761.27,38770.15,68694.00,734
2023-04-14 00:00:00,2023-04-15 00:00:00,1112,459.00,17364.20,18872.41,22804.59,51309.00,719
2023-04-14 00:00:00,2023-04-15 00:00:00,1111,887.00,39693.93,39709.74,39717.05,39729.00,712
2023-04-14 00:00:00,2023-04-15 00:00:00,1119,47.00,17689.56,19037.28,22995.51,37185.00,744
2023-04-14 00:00:00,2023-04-15 00:00:00,1091,173.00,49451.13,49460.89,49466.00,77860.00,734
2023-04-14 00:00:00,2023-04-15 00:00:00,1090,0.00,49741.17,49756.32,49768.00,76306.00,727
2023-04-14 00:00:00,2023-04-15 00:00:00,1099,761.00,15665.21,18329.98,23007.73,76336.00,708
2023-04-14 00:00:00,2023-04-15 00:00:00,1110,565.00,17498.62,18873.63,22883.49,63526.00,738
2023-04-14 00:00:00,2023-04-15 00:00:00,1098,4338.00,18053.58,21253.22,23317.64,64179.00,732
2023-04-14 00:00:00,2023-04-15 00:00:00,1097,507.00,18508.37,21365.91,23322.07,78120.00,737
2023-04-14 00:00:00,2023-04-15 00:00:00,1096,362.00,47361.87,47367.36,47373.08,70090.00,750
2023-04-14 00:00:00,2023-04-15 00:00:00,1095,174.00,17008.75,18902.86,22665.55,45759.00,702
2023-04-14 00:00:00,2023-04-15 00:00:00,1094,5716.00,16951.36,18175.87,21583.78,44930.00,754
2023-04-14 00:00:00,2023-04-15 00:00:00,1093,63.00,48806.74,48813.00,48817.52,68005.00,751
2023-04-14 00:00:00,2023-04-15 00:00:00,1092,348.00,49169.03,49176.93,49182.00,60322.00,739
2023-04-14 00:00:00,2023-04-15 00:00:00,1107,459.00,16605.98,18158.61,22573.42,43205.00,705
2023-04-14 00:00:00,2023-04-15 00:00:00,1106,222.00,17072.24,18674.02,21476.61,77083.00,741
2023-04-14 00:00:00,2023-04-15 00:00:00,1105,408.00,17715.57,19719.80,22212.42,68865.00,746
2023-04-14 00:00:00,2023-04-15 00:00:00,1104,412.00,15422.01,17809.79,22007.63,45359.00,724
2023-04-14 00:00:00,2023-04-15 00:00:00,1103,486.00,15158.05,18367.00,21535.60,70828.00,751
2023-04-14 00:00:00,2023-04-15 00:00:00,1102,428.00,18084.24,21660.16,23898.80,66234.00,731
2023-04-14 00:00:00,2023-04-15 00:00:00,1101,2203.00,15936.98,19401.17,23207.40,46064.00,727
2023-04-14 00:00:00,2023-04-15 00:00:00,1100,1045.00,18983.11,20809.13,24048.99,72014.00,730
2023-04-14 00:00:00,2023-04-15 00:00:00,1109,2253.00,17711.50,20054.09,22931.69,84817.00,696
2023-04-14 00:00:00,2023-04-15 00:00:00,1108,363.00,17294.13,20650.45,23200.40,41888.00,760
2023-04-15 00:00:00,2023-04-16 00:00:00,1120,0.00,36329.00,36334.36,36339.95,36349.00,712
2023-04-15 00:00:00,2023-04-16 00:00:00,1118,110.00,37837.00,37841.09,37845.20,37856.00,749
2023-04-15 00:00:00,2023-04-16 00:00:00,1117,144.00,18305.75,20894.71,22704.76,37982.00,718
2023-04-15 00:00:00,2023-04-16 00:00:00,1116,728.00,16109.31,18084.31,19850.93,73106.00,715
2023-04-15 00:00:00,2023-04-16 00:00:00,1115,1666.00,15280.24,17351.06,21655.17,38392.00,720
2023-04-15 00:00:00,2023-04-16 00:00:00,1114,31.00,17658.70,18836.33,21803.24,39182.00,743
2023-04-15 00:00:00,2023-04-16 00:00:00,1113,0.00,38778.10,38784.96,38798.10,68725.00,727
2023-04-15 00:00:00,2023-04-16 00:00:00,1112,3787.00,17524.62,18976.40,22934.45,39448.00,740
2023-04-15 00:00:00,2023-04-16 00:00:00,1111,919.00,39716.52,39732.97,39741.32,39752.00,722
2023-04-15 00:00:00,2023-04-16 00:00:00,1119,601.00,17729.59,18982.04,22434.86,37216.00,756
2023-04-15 00:00:00,2023-04-16 00:00:00,1091,126.00,49479.72,49486.00,49491.00,77891.00,741
2023-04-15 00:00:00,2023-04-16 00:00:00,1090,0.00,49771.03,49785.50,49795.90,76908.00,703
2023-04-15 00:00:00,2023-04-16 00:00:00,1099,776.00,15426.85,18350.45,22968.13,69432.00,699
2023-04-15 00:00:00,2023-04-16 00:00:00,1110,380.00,17581.23,18957.71,22717.35,41285.00,721
2023-04-15 00:00:00,2023-04-16 00:00:00,1098,5057.00,18033.65,21319.92,23355.50,70655.00,724
2023-04-15 00:00:00,2023-04-16 00:00:00,1097,411.00,18534.88,21442.33,23306.82,78152.00,711
2023-04-15 00:00:00,2023-04-16 00:00:00,1096,660.00,47385.00,47390.88,47396.00,70013.00,721
2023-04-15 00:00:00,2023-04-16 00:00:00,1095,739.00,17084.11,18972.68,22690.43,45748.00,756
2023-04-15 00:00:00,2023-04-16 00:00:00,1094,865.00,17015.84,18291.49,21849.02,44962.00,744
2023-04-15 00:00:00,2023-04-16 00:00:00,1093,0.00,48834.00,48839.00,48843.74,68036.00,737
2023-04-15 00:00:00,2023-04-16 00:00:00,1092,330.00,49194.08,49200.00,49205.00,60337.00,731
2023-04-15 00:00:00,2023-04-16 00:00:00,1107,881.00,16482.92,18037.50,22543.74,43234.00,730
2023-04-15 00:00:00,2023-04-16 00:00:00,1106,444.00,16959.47,18678.71,21499.19,77114.00,741
2023-04-15 00:00:00,2023-04-16 00:00:00,1105,427.00,17735.84,19402.84,22531.20,43601.00,713
2023-04-15 00:00:00,2023-04-16 00:00:00,1104,0.00,15574.09,17790.62,22028.51,45379.00,730
2023-04-15 00:00:00,2023-04-16 00:00:00,1103,31.00,14721.19,18379.06,21529.86,45858.00,733
2023-04-15 00:00:00,2023-04-16 00:00:00,1102,63.00,18209.02,22091.77,23934.23,71431.00,739
2023-04-15 00:00:00,2023-04-16 00:00:00,1101,703.00,15964.04,19487.17,23204.48,46086.00,732
2023-04-15 00:00:00,2023-04-16 00:00:00,1100,1061.00,18898.90,20731.60,23916.46,68332.00,716
2023-04-15 00:00:00,2023-04-16 00:00:00,1109,427.00,17997.05,20681.42,22957.41,84707.00,717
2023-04-15 00:00:00,2023-04-16 00:00:00,1108,379.00,17181.86,20422.96,23167.07,41912.00,727
2023-04-17 00:00:00,2023-04-18 00:00:00,1120,32.00,36376.00,36381.00,36386.38,36397.00,731
2023-04-17 00:00:00,2023-04-18 00:00:00,1118,63.00,37884.85,37889.98,37893.39,37905.00,720
2023-04-17 00:00:00,2023-04-18 00:00:00,1117,145.00,18384.40,20885.39,22838.57,38030.00,739
2023-04-17 00:00:00,2023-04-18 00:00:00,1116,0.00,15794.78,17886.32,20231.63,85568.00,738
2023-04-17 00:00:00,2023-04-18 00:00:00,1115,1714.00,15330.63,17303.94,21720.33,38440.00,738
2023-04-17 00:00:00,2023-04-18 00:00:00,1114,47.00,17876.18,19074.36,21775.66,81894.00,727
2023-04-17 00:00:00,2023-04-18 00:00:00,1113,15.00,38825.28,38832.00,38843.42,68385.00,711
2023-04-17 00:00:00,2023-04-18 00:00:00,1112,3834.00,17434.59,18976.53,22757.88,51388.00,734
2023-04-17 00:00:00,2023-04-18 00:00:00,1111,491.00,39764.36,39781.49,39789.29,39800.00,761
2023-04-17 00:00:00,2023-04-18 00:00:00,1119,2357.00,17863.73,19300.64,22704.93,37264.00,741
2023-04-17 00:00:00,2023-04-18 00:00:00,1091,173.00,49523.79,49529.95,49535.72,77923.00,741
2023-04-17 00:00:00,2023-04-18 00:00:00,1090,8.00,49810.52,49829.97,49840.98,76956.00,734
2023-04-17 00:00:00,2023-04-18 00:00:00,1099,189.00,15761.79,18445.63,23111.42,69479.00,765
2023-04-17 00:00:00,2023-04-18 00:00:00,1110,1489.00,17547.97,19025.97,22956.05,70140.00,727
2023-04-17 00:00:00,2023-04-18 00:00:00,1098,2322.00,18276.80,21290.50,23263.01,64179.00,744
2023-04-17 00:00:00,2023-04-18 00:00:00,1097,458.00,18730.09,21551.67,23418.32,78184.00,707
2023-04-17 00:00:00,2023-04-18 00:00:00,1096,0.00,47433.13,47438.32,47443.38,70154.00,740
2023-04-17 00:00:00,2023-04-18 00:00:00,1095,253.00,16877.36,19036.67,22736.57,45823.00,723
2023-04-17 00:00:00,2023-04-18 00:00:00,1094,913.00,16916.38,18179.40,21420.41,45009.00,708
2023-04-17 00:00:00,2023-04-18 00:00:00,1093,0.00,48877.88,48884.00,48889.00,68067.00,713
2023-04-17 00:00:00,2023-04-18 00:00:00,1092,377.00,49242.67,49248.00,49253.69,60400.00,736
2023-04-17 00:00:00,2023-04-18 00:00:00,1107,523.00,16912.07,18244.79,22655.98,43284.00,742
2023-04-17 00:00:00,2023-04-18 00:00:00,1106,190.00,16809.18,18681.73,21536.56,77146.00,746
2023-04-17 00:00:00,2023-04-18 00:00:00,1105,16.00,17785.51,19712.30,22535.40,43648.00,712
2023-04-17 00:00:00,2023-04-18 00:00:00,1104,143.00,15573.58,17712.04,21939.30,45427.00,747
2023-04-17 00:00:00,2023-04-18 00:00:00,1103,1663.00,15158.02,18426.06,21571.18,70891.00,696
2023-04-17 00:00:00,2023-04-18 00:00:00,1102,47.00,18153.89,22140.99,23971.69,71462.00,716
2023-04-17 00:00:00,2023-04-18 00:00:00,1101,3095.00,16010.71,19500.71,22880.48,46143.00,742
2023-04-17 00:00:00,2023-04-18 00:00:00,1100,268.00,19053.46,20783.29,23923.93,69496.00,733
2023-04-17 00:00:00,2023-04-18 00:00:00,1109,475.00,18000.36,20719.18,22520.16,84770.00,727
2023-04-17 00:00:00,2023-04-18 00:00:00,1108,426.00,17180.00,19621.04,23264.34,41960.00,723
2023-04-18 00:00:00,2023-04-19 00:00:00,1120,63.00,36401.00,36406.00,36411.00,42942.00,734
2023-04-18 00:00:00,2023-04-19 00:00:00,1118,0.00,37908.00,37913.00,37917.33,37929.00,735
2023-04-18 00:00:00,2023-04-19 00:00:00,1117,1185.00,18376.34,20792.40,22671.20,38042.00,738
2023-04-18 00:00:00,2023-04-19 00:00:00,1116,32.00,15807.04,17920.57,19924.13,73170.00,747
2023-04-18 00:00:00,2023-04-19 00:00:00,1115,1730.00,15350.29,17351.32,21717.75,38456.00,718
2023-04-18 00:00:00,2023-04-19 00:00:00,1114,63.00,17760.48,19068.30,21996.13,81925.00,739
2023-04-18 00:00:00,2023-04-19 00:00:00,1113,0.00,38848.09,38856.00,38869.92,68401.00,725
2023-04-18 00:00:00,2023-04-19 00:00:00,1112,554.00,17299.24,19012.75,22958.90,51404.00,742
2023-04-18 00:00:00,2023-04-19 00:00:00,1111,507.00,39789.96,39806.16,39813.00,39824.00,731
2023-04-18 00:00:00,2023-04-19 00:00:00,1119,1633.00,17779.88,19055.35,22924.25,37229.00,729
2023-04-18 00:00:00,2023-04-19 00:00:00,1091,291.00,49547.88,49554.34,49559.88,61178.00,719
2023-04-18 00:00:00,2023-04-19 00:00:00,1090,8.00,49829.83,49853.48,49865.00,76971.00,703
2023-04-18 00:00:00,2023-04-19 00:00:00,1110,675.00,17544.50,19037.36,22981.59,70171.00,736
2023-04-18 00:00:00,2023-04-19 00:00:00,1099,221.00,15653.47,18425.53,23136.31,69510.00,733
2023-04-18 00:00:00,2023-04-19 00:00:00,1098,2354.00,18106.08,21590.52,23174.47,70719.00,740
2023-04-18 00:00:00,2023-04-19 00:00:00,1097,490.00,18601.76,21451.52,23147.89,77093.00,717
2023-04-18 00:00:00,2023-04-19 00:00:00,1096,31.00,47456.98,47462.52,47468.00,70185.00,737
2023-04-18 00:00:00,2023-04-19 00:00:00,1095,79.00,17214.34,19063.74,22765.47,45580.00,729
2023-04-18 00:00:00,2023-04-19 00:00:00,1094,2414.00,16940.25,18282.30,21582.39,45036.00,732
2023-04-18 00:00:00,2023-04-19 00:00:00,1093,32.00,48903.00,48908.50,48913.00,48922.00,719
2023-04-18 00:00:00,2023-04-19 00:00:00,1092,32.00,49263.00,49271.06,49277.00,56478.00,724
2023-04-18 00:00:00,2023-04-19 00:00:00,1107,555.00,16674.06,18249.63,22678.52,43305.00,746
2023-04-18 00:00:00,2023-04-19 00:00:00,1106,222.00,16948.80,18759.66,21536.87,77178.00,733
2023-04-18 00:00:00,2023-04-19 00:00:00,1105,31.00,17811.96,19405.56,22399.83,68961.00,711
2023-04-18 00:00:00,2023-04-19 00:00:00,1104,174.00,15201.60,17756.99,22103.18,45447.00,739
2023-04-18 00:00:00,2023-04-19 00:00:00,1103,95.00,14928.56,18450.00,21594.24,45931.00,730
2023-04-18 00:00:00,2023-04-19 00:00:00,1102,3494.00,18313.46,21981.46,23993.38,46138.00,751
2023-04-18 00:00:00,2023-04-19 00:00:00,1101,766.00,16129.46,19548.58,23320.72,46159.00,732
2023-04-18 00:00:00,2023-04-19 00:00:00,1100,1108.00,19077.35,20839.39,24135.86,72014.00,731
2023-04-18 00:00:00,2023-04-19 00:00:00,1109,506.00,17980.93,20529.44,23023.91,84911.00,726
2023-04-18 00:00:00,2023-04-19 00:00:00,1108,1077.00,17240.21,19929.88,23086.34,41984.00,715
2023-04-19 00:00:00,2023-04-20 00:00:00,1120,0.00,36424.74,36429.00,36434.02,42973.00,748
2023-04-19 00:00:00,2023-04-20 00:00:00,1118,0.00,37932.84,37937.04,37941.00,37953.00,737
2023-04-19 00:00:00,2023-04-20 00:00:00,1117,145.00,18398.75,20805.55,22907.77,38077.00,728
2023-04-19 00:00:00,2023-04-20 00:00:00,1116,48.00,15748.39,17723.24,19946.96,85615.00,736
2023-04-19 00:00:00,2023-04-20 00:00:00,1115,1046.00,15216.17,17352.64,21606.06,38472.00,740
2023-04-19 00:00:00,2023-04-20 00:00:00,1114,126.00,17769.19,19126.73,21671.67,81941.00,718
2023-04-19 00:00:00,2023-04-20 00:00:00,1113,16.00,38873.78,38881.00,38893.03,68432.00,724
2023-04-19 00:00:00,2023-04-20 00:00:00,1112,842.00,17511.90,18965.42,23031.27,39543.00,761
2023-04-19 00:00:00,2023-04-20 00:00:00,1111,539.00,39813.01,39830.64,39838.00,39849.00,752
