2023-04-17 00:00:00, vault_id:1039, 104257
2023-04-17 00:00:00, vault_id:1091, 130379
2023-04-17 00:00:00, vault_id:1091, 103343
2023-04-17 00:00:00, vault_id:1055, 202999
2023-04-17 00:00:00, vault_id:1055, 135495
2023-04-17 00:00:00, vault_id:1033, 207481
2023-04-17 00:00:00, vault_id:1033, 202133
2023-04-17 00:00:00, vault_id:1131, 206094
2023-04-17 00:00:00, vault_id:1131, 104017
2023-04-17 00:00:00, vault_id:1053, 271641
2023-04-17 00:00:00, vault_id:1053, 252854
2023-04-17 00:00:00, vault_id:1044, 242789
2023-04-20 00:00:00, vault_id:1053, 164490
2023-04-20 00:00:00, vault_id:1053, 123253
2023-04-20 00:00:00, vault_id:1053, 55265
2023-04-20 00:00:00, vault_id:1022, 129694
2023-04-20 00:00:00, vault_id:1022, 70840
2023-04-20 00:00:00, vault_id:1113, 205328
2023-04-20 00:00:00, vault_id:1113, 185741
2023-04-20 00:00:00, vault_id:1132, 188848
2023-04-20 00:00:00, vault_id:1132, 175738
2023-04-20 00:00:00, vault_id:1127, 100621
2023-04-20 00:00:00, vault_id:1127, 99525
2023-04-20 00:00:00, vault_id:1123, 178050
2023-04-20 00:00:00, vault_id:1123, 42323
2023-04-20 00:00:00, vault_id:1120, 164838
2023-04-20 00:00:00, vault_id:1064, 208475
2023-04-20 00:00:00, vault_id:1060, 101915
2023-04-20 00:00:00, vault_id:1039, 28941
